secteur,forme,region,anciennete,nb_employes,experience_dirigeant,ca,resultat_net,fonds_propres,dettes,tresorerie,ratio_endettement,marge,incidents,utilisation_decouvert,anciennete_banque,montant_credit,duree,ratio_credit_ca,garantie,ltv,default
Services,SARL,Ouahigouya,22,58,20,398294377.57161534,45260851.51487651,95752467.10448527,222914316.03080952,69894133.729967,0.559672263992048,0.11363668197083293,0,0.648949348794487,8,130295450.9303788,24,0.3271335430964024,136094941.2596419,0.9573864371769791,0
Services,SARL,Ouaga,7,21,15,296434165.5542191,29240702.002547614,71524109.56974542,91467278.16551362,34660695.02225883,0.3085584888452537,0.09864147051969743,0,0.6484418929834285,5,157100087.51992399,48,0.5299661974732454,65455416.34849898,2.4001082917796857,0
Industrie,Entreprise Individuelle,Banfora,23,176,11,130181570.13955761,6652285.853631477,24447038.728779845,47505876.674863875,23411790.61543553,0.36492013903301745,0.05110005852979092,0,0.9411804093492668,5,28079782.623774588,60,0.2156970652118608,31819029.37484693,0.8824839467281729,0
Transport,SAS,Ouaga,8,143,28,176911623.370919,4309011.634838899,53001174.028666526,124069175.28438988,16712746.113596253,0.7013059567276831,0.02435685995489667,2,0.1172205881945817,10,119985059.37447044,60,0.678220328818676,136991976.4992759,0.8758546481377664,0
Agroalimentaire,SA,Fada,19,64,11,97088812.76864776,7794163.18810515,10770234.458865704,72468786.75479072,377560.5992871931,0.7464174778558276,0.08027869499936935,0,0.06181904301141916,7,250660198.350859,36,2.5817619064737705,202868041.575828,1.2355824821090278,0
BTP,SARL,Ouaga,5,147,22,128604073.36207402,-4265808.3903226545,40586818.959690295,86242677.40414183,6708491.480883433,0.670606110284958,-0.033170087686978836,0,0.7067688730006054,14,128205624.37541446,12,0.9969017389866202,73834272.01575863,1.7363972160252519,0
Services,Entreprise Individuelle,Ouaga,9,125,7,323436873.2087697,-37537361.752519794,90549694.206943,164046333.20734408,64371869.60207948,0.5071973754255801,-0.11605776849162912,1,0.8279113804335158,5,237579877.570405,60,0.7345479048613411,189308185.6079299,1.254989987926085,0
Transport,SARL,Koudougou,7,81,19,161194898.49146336,3631602.1279183747,86651663.09013914,123535982.31625625,-3930985.5907664467,0.7663765011942889,0.022529262165891056,0,0.666589649163026,13,184599796.4797034,60,1.145196269902298,111009137.82832117,1.6629243329967331,0
Industrie,Entreprise Individuelle,Koudougou,20,148,25,311356824.49040526,-44675964.6738807,54731120.93619127,109438883.26086451,15497831.627875393,0.35149023452427,-0.14348798921302405,1,0.2551719344500346,9,286388141.15213376,12,0.9198068538271563,260094008.6646498,1.1010947257973407,0
BTP,SARL,Fada,16,177,1,181838511.84208632,5277238.386482392,34104792.03216762,105281609.66178758,-4979935.543058075,0.578984113955008,0.029021566075426834,1,0.9858955209217558,9,113364432.39403847,24,0.6234346687377608,51630484.32391151,2.1956879521569053,0
Agroalimentaire,SARL,Banfora,17,76,9,50000000.0,3181588.4510817514,15316313.461046293,34810014.910970636,6971766.146089034,0.6962002982194128,0.06363176902163503,1,0.6307116373085602,9,181231741.0799265,36,3.62463482159853,215887182.7113685,0.839474297657704,0
Commerce,SAS,Ouaga,23,188,20,217400758.08336398,20710912.86403959,90513145.41699068,46018146.83411641,-4361910.558782685,0.21167427031910532,0.09526605632211195,0,0.21126135302684368,12,106732814.00256802,36,0.49094959439672475,58446550.7617836,1.8261610413519445,1
Services,SARL,Ouaga,19,107,20,327674701.4055017,26456463.20901408,43753191.6208263,125296236.02407508,37065250.13221987,0.3823799502574944,0.08074002385760584,0,0.45102561119303863,4,278791603.4026402,24,0.8508182114969931,305263456.7269281,0.9132819446909161,0
BTP,SA,Fada,4,158,1,150205294.50406244,14651300.551526884,85458963.83652078,111344679.21376485,29592176.92646979,0.7412833188163912,0.09754183832135574,1,0.7149005154101057,9,277162076.5467933,60,1.8452217510834625,95140262.29044499,2.913194370861314,0
Transport,SA,Bobo,8,186,13,192477772.19168764,15863711.015764028,41945044.73097286,41296445.097565465,9492553.896337034,0.21455176162595307,0.08241840517545806,0,0.1692302309001269,3,188536949.85028455,60,0.9795258314945663,171793451.9715001,1.0974629573283279,0
Industrie,SA,Fada,18,190,17,77784606.06382614,-4307789.046301508,11699790.129478805,23640460.95243878,2896551.1617501318,0.30392210166932776,-0.0553809971444318,0,0.7492714856757319,8,260926205.98657617,36,3.354471008986961,150928882.89312097,1.7288023404463206,0
BTP,SA,Fada,21,104,5,115425623.60972968,-7712088.933103382,66413935.59696118,45566592.49360514,6315928.69202947,0.39477016513830776,-0.06681435795555277,1,0.753809308912659,2,257329848.9047553,48,2.229399684898596,145131751.95592734,1.7730775342869114,0
BTP,Entreprise Individuelle,Banfora,18,7,25,262974607.65072536,6971642.521078457,91894248.6644513,89491824.56544136,1768263.6118070483,0.34030595335767777,0.02651070604633423,0,0.00880900739351631,8,35406469.00816459,24,0.13463835662487367,15551802.6786654,2.276679413939365,1
Commerce,SAS,Banfora,6,101,9,165880727.1151599,9856579.139622435,94663183.6742152,82521590.02805106,6410089.42758769,0.49747545397942367,0.05941967648103973,0,0.3342064418312656,3,208673378.3272324,12,1.2579724116012851,222560493.5788241,0.9376029634537393,0
Transport,Entreprise Individuelle,Ouaga,17,61,4,62778829.43475944,6340616.660846384,20256796.96740021,38054027.6961686,8656741.7749508,0.6061601982514636,0.10099928141278318,0,0.4780445945470483,13,73705341.65768465,36,1.174047721521794,74168918.04792678,0.9937497215485526,1
Services,SA,Fada,21,62,26,266639377.66446865,32133582.559487257,84913575.62276204,188808659.152279,3648552.9200596274,0.7081049348602606,0.12051326717362518,0,0.632688395972375,1,36750472.764916874,48,0.13782837736428644,16786948.213172853,2.189228935374834,1
Transport,SAS,Banfora,14,52,24,236659458.32873756,-22254817.286498435,100946710.98435497,89240974.28433463,36801572.28355453,0.3770860244274382,-0.09403730340489853,0,0.40341797654229483,5,227822267.4603039,12,0.9626586195589185,224992367.73848265,1.0125777587491793,0
Services,Entreprise Individuelle,Koudougou,5,55,17,229161095.56188047,34348153.53944413,105508459.844098,120081562.46844889,35806422.84385353,0.5240050112957468,0.14988649559047462,0,0.540209077901909,5,91275257.96880127,60,0.39830171759741034,49820398.73731589,1.8320860587660321,0
Agroalimentaire,SAS,Koudougou,18,110,7,50000000.0,6642491.586037532,29252493.110162616,39480772.81156002,4086616.383385277,0.7896154562312004,0.13284983172075066,1,0.5311546224300754,3,156669565.72327068,12,3.1333913144654137,79533131.92092168,1.9698654125559185,0
Transport,Entreprise Individuelle,Banfora,19,18,9,50000000.0,4008115.954277657,28274731.848099455,34971003.0361009,-2238183.0908519006,0.699420060722018,0.08016231908555314,0,0.050956653678533526,10,100460063.81359935,48,2.009201276271987,61231702.872730225,1.6406544175719735,0
Agroalimentaire,SA,Fada,16,181,26,441554701.9320779,26889803.745495893,243746085.99134976,196455943.6334872,86146351.43362768,0.4449186992548593,0.06089801247237588,0,0.8363560472271211,4,87913176.27819486,60,0.19909917365508678,82207068.72400978,1.0694113978609545,0
Industrie,SA,Ouahigouya,5,46,7,163533350.35459566,19688828.69765551,46972992.77258251,71794736.658131,-1343493.4491355985,0.4390219884962652,0.1203964124440884,3,0.8186149417586421,3,45242951.86403139,36,0.2766588696796669,47369345.90963671,0.9551103354971018,0
Industrie,SAS,Koudougou,18,142,7,165030203.51217052,9562230.84643954,98920452.71559452,71009804.24539112,1970895.3325117128,0.43028368585968774,0.05794230778933962,0,0.8018799519550008,10,102130784.19335054,12,0.6188611661368925,33923956.37730397,3.0105799882963753,0
Transport,Entreprise Individuelle,Ouahigouya,14,184,14,370767679.01738477,-39484180.41571549,204992366.0812269,217294817.2334826,72452382.92837837,0.5860673125806469,-0.10649304847811218,0,0.2967478331065194,9,289095174.15937924,12,0.7797205380079097,202111970.74519128,1.4303713584775755,0
Commerce,SARL,Koudougou,16,132,3,150880665.01504233,22116224.97842435,57069276.70749077,71402825.40371576,26040399.804850314,0.4732403942983491,0.14658090866857879,0,0.9232768398517497,3,108611697.86695156,24,0.7198516645994588,67328209.95877124,1.6131677633114032,0
Industrie,SARL,Fada,14,178,1,282874102.65747416,-23376052.299123216,154797495.96728545,138522179.86336398,-6009069.269139311,0.4896955167051731,-0.08263765427628682,0,0.4769604482746539,5,70113359.16023526,12,0.24786065073314234,24537469.64389366,2.85739973101438,0
Services,SAS,Ouaga,4,111,25,330740535.1475667,39287518.10156826,168262300.38374627,233070586.87627062,18226771.437571518,0.7046931419285556,0.11878652274671844,1,0.47059711693600814,4,177716596.2745931,12,0.5373293485036578,179591086.80212626,0.9895624523415326,0
Agroalimentaire,SA,Bobo,13,19,28,167904544.73426992,-5385376.183060266,41316594.72415016,55620493.27956938,26185405.399125606,0.33126258355660243,-0.03207403463428165,0,0.9240901299302697,3,200730072.93936443,60,1.1955011298654545,184995219.08408782,1.0850554621529138,0
Agroalimentaire,SARL,Banfora,9,93,11,199410583.2781334,20384945.172057692,74492553.35876125,138126920.7826748,30853915.98796181,0.6926759779345235,0.1022259944128704,0,0.021994053259063673,7,43719952.583824426,60,0.21924589891422575,26446605.820816133,1.6531404022142016,0
Agroalimentaire,SA,Ouaga,17,75,26,278470978.4241072,-39434080.388660654,81296766.30690156,75449277.03452182,25584363.02676117,0.2709412573672711,-0.1416093002287769,1,0.6866347557859714,3,243815234.22927755,36,0.875549888929361,281485811.73174596,0.8661723755427921,0
Commerce,Entreprise Individuelle,Koudougou,9,122,3,113265617.64072713,3152572.657647244,39201229.02629669,83496390.69453222,21927712.99065641,0.7371733137886431,0.02783344781332537,2,0.8957553787544835,10,53050661.085667,36,0.46837391779331516,45692545.92794128,1.1610353506965825,0
Services,SA,Koudougou,9,62,7,296497267.4090432,19618530.724473983,124781093.05335762,204536729.4425437,6565698.711571003,0.6898435565018812,0.06616766115894267,1,0.29594375465949363,9,281180870.4248376,24,0.9483421985030461,287359218.565822,0.978499565206852,1
Agroalimentaire,SA,Bobo,3,17,21,313664947.261008,-35987448.00689695,114101016.81768046,124159484.70124854,-920202.9577769398,0.3958347459141888,-0.1147321315982144,0,0.6662014092904869,6,109627934.71289681,48,0.34950648987141303,45920767.38690247,2.387328020658577,0
Agroalimentaire,SAS,Ouaga,23,169,17,260640073.26488388,30855321.09781495,86759012.82721771,124533986.35834,49832682.584714755,0.47780061138863444,0.11838287455688841,0,0.16865955824708978,8,209489475.0176006,24,0.8037500618897546,205322373.26193547,1.0202954100396504,0
Industrie,Entreprise Individuelle,Fada,6,25,20,89696267.914666,-10526370.959167093,42014967.01904721,63666450.171302415,16162444.31667699,0.7098004370914577,-0.11735572955144051,1,0.2854456823871693,7,237123096.32346854,60,2.643622770894542,124297331.71711408,1.9077086615433745,0
Services,SARL,Banfora,18,86,22,90169154.21418463,8615426.223747162,33492540.300440308,69241289.67765282,-1276562.7744614498,0.7679043934822711,0.09554737757972513,0,0.07687821328212519,12,84263336.04709034,48,0.9345028993721531,62810324.36225128,1.341552314888732,0
Agroalimentaire,Entreprise Individuelle,Bobo,7,178,23,119220971.76009415,4984392.0877374755,26999923.93369356,88934250.71170552,8337000.202166511,0.7459614646546082,0.041808014262519705,0,0.027924619767751735,3,75866339.45234418,48,0.6363506213068655,28216332.519295573,2.688738495708591,0
Transport,SARL,Fada,16,124,7,157100858.32739264,20071835.863695126,92546771.75312997,92474206.97105369,5562694.857869756,0.5886295463665814,0.12776401145986185,0,0.963345940847063,14,297935132.5760413,60,1.8964577007921561,214136724.15984854,1.3913313269593075,0
BTP,SAS,Ouaga,23,112,2,294863547.61104274,7270857.231114864,91255985.14902242,133114136.0874333,-7103203.262725056,0.4514431748716033,0.02465837940980728,0,0.8070929586960054,1,185923681.26750636,24,0.6305414242412901,216575583.02571413,0.8584701870359576,0
BTP,Entreprise Individuelle,Ouaga,4,149,6,177227136.86681712,24507295.483069666,87104397.09922434,45447954.96543703,-8327463.5323178675,0.25643902942239777,0.13828184507368327,1,0.4122064169144426,14,187834957.35114413,12,1.0598543804964733,219968794.02500194,0.8539163847477137,0
Commerce,SAS,Koudougou,17,110,12,163322402.63074353,-20494981.623631716,75298016.99336205,118391474.2928185,-6850769.5843003625,0.7248942728358607,-0.1254878773120239,0,0.9893806264604754,4,158693897.1430438,36,0.9716603147324231,165712918.32253754,0.9576434882051127,0
Transport,Entreprise Individuelle,Ouaga,12,6,15,345651172.4030702,48761755.89876674,149485243.03170034,157286768.22112194,-6623228.366278306,0.45504479885781185,0.14107215537491294,1,0.22428703649295934,2,64560186.227720834,36,0.18677843844381933,57726118.18854813,1.118387798342007,0
Services,SARL,Banfora,22,125,10,186730712.71101928,22814101.65346405,32800786.651011888,136369716.6308872,-553437.721660589,0.7303014841587964,0.12217648249846665,0,0.5120132457687949,14,107228411.52311517,48,0.5742408946355799,116469439.76914708,0.9206570559251555,0
BTP,Entreprise Individuelle,Ouaga,8,86,15,84600232.66208889,9850079.412168376,14845428.334449613,21066395.925415944,2000630.9383157024,0.2490110873519646,0.11643087852384124,1,0.6728922395728768,12,247621151.06762883,24,2.9269559110632684,124812354.44084948,1.9839474399545949,0
Agroalimentaire,SARL,Koudougou,10,24,25,102947375.65531406,3319984.4442089843,30767977.743486226,38725721.34127979,2980825.2962820977,0.3761700683943642,0.03224933538203904,0,0.4115053353219349,14,216024195.51799363,60,2.0983943897829964,88902437.86552918,2.4299018193938,0
Industrie,SA,Koudougou,7,179,5,271224678.36779785,10333237.991641399,81937087.07861504,56758392.27101346,48191815.70879938,0.20926706453328514,0.03809844315725899,1,0.8811982600560232,8,88987835.80992702,60,0.3280963824731829,105597628.75190881,0.8427067620902278,0
Industrie,SA,Bobo,10,147,7,231217829.21341303,6787982.303203479,121647014.10709716,66758856.42240478,28451215.48779403,0.288727113516781,0.029357521114594505,0,0.7077250081444839,12,25182064.95811237,48,0.10891056733721619,15159644.907963388,1.661124987491243,0
Commerce,Entreprise Individuelle,Ouahigouya,20,162,17,341094867.11049914,10648794.58613056,196663849.7031229,225225829.75199544,-29844.819706618127,0.6603026063099113,0.03121945128151353,2,0.5587858269153244,13,236401995.74760896,60,0.6930681711813198,253953844.1110907,0.9308856756040922,0
Industrie,SARL,Bobo,8,136,24,140431519.07199478,17043653.91982371,81308831.48030576,79996416.00716013,20532858.11494657,0.5696471599523787,0.12136630033237744,0,0.5981033609956308,4,139085522.49372327,12,0.9904152815039944,144438753.2208976,0.9629377116057811,0
Transport,SAS,Ouahigouya,22,22,14,163881072.57026356,8614200.199719124,76190630.61173446,81741380.30641283,24429629.02621542,0.49878475301878705,0.05256372846855642,0,0.72980493991549,7,271522592.2593268,24,1.6568270392721054,228292775.17052177,1.1893613017604907,0
Services,SA,Koudougou,2,20,4,57044565.1293194,5777009.795556631,12599235.152583169,34812982.4501509,1330669.4839072586,0.6102769364834363,0.1012718702028881,0,0.4253099563671303,14,117420562.69301242,48,2.058400522938886,95404206.36866738,1.2307692413400302,1
Commerce,Entreprise Individuelle,Fada,3,134,8,85624673.95275427,8789059.147356002,8738561.455266155,56996715.67515133,-3611605.276286444,0.6656576083034291,0.10264633710845547,2,0.24096485121971767,7,157680940.36205694,24,1.841536242801481,164333804.08526805,0.9595161582229355,1
BTP,SARL,Fada,22,185,21,50000000.0,1922546.7046821727,21261244.543445684,30804456.832554992,1328112.7047157746,0.6160891366510999,0.03845093409364345,1,0.15702908516865333,4,193388101.7071781,48,3.8677620341435617,87919910.46475877,2.1995939336709687,0
Transport,SAS,Ouaga,13,172,14,201018360.88539052,-6074236.133750011,96650949.07335317,59928589.16051277,-6621963.428097445,0.29812495185293403,-0.030217319985079386,2,0.16113345344811847,3,70041890.07080345,24,0.3484352860221432,44492467.889764294,1.5742415153131328,0
Transport,Entreprise Individuelle,Banfora,21,155,27,360898593.8321749,-40581783.659567915,46120759.13189777,183460013.16316214,-9807841.727595309,0.5083422775774924,-0.11244649980110275,1,0.9326210257134135,1,221775561.82728738,60,0.6145093541994167,133658390.57678793,1.6592715269893614,0
Services,SA,Ouahigouya,10,141,9,188221141.06233236,13224747.284005238,94638540.01272313,48467269.65393532,7220471.7620269535,0.25750173110407737,0.07026175279441993,0,0.9768359486302534,9,222067467.19615674,36,1.179822128071233,235830246.94887307,0.9416411595595706,0
Industrie,SA,Ouahigouya,4,68,19,454698009.2824507,24319500.12880418,210528441.73698038,117963840.76273201,63149998.03843546,0.25943337853818244,0.05348494964203224,0,0.9144557322680581,12,48941413.76888615,12,0.10763498579226147,41440488.87410237,1.1810047395331615,0
